game_id,school_id,school_name,inning,runs,source_url
G26SP013,S26SP011,帝京長岡,4,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP013,S26SP011,帝京長岡,5,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP013,S26SP011,帝京長岡,6,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP013,S26SP011,帝京長岡,7,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP013,S26SP011,帝京長岡,8,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP013,S26SP011,帝京長岡,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP014,S26SP023,高川学園,1,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP014,S26SP023,高川学園,2,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP014,S26SP023,高川学園,3,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP014,S26SP023,高川学園,4,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP014,S26SP023,高川学園,5,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP014,S26SP023,高川学園,6,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP014,S26SP023,高川学園,7,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP014,S26SP023,高川学園,8,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP014,S26SP023,高川学園,9,2,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP014,S26SP024,英明,1,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP014,S26SP024,英明,2,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP014,S26SP024,英明,3,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP014,S26SP024,英明,4,3,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP014,S26SP024,英明,5,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP014,S26SP024,英明,6,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP014,S26SP024,英明,7,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP014,S26SP024,英明,8,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP014,S26SP024,英明,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP015,S26SP015,三重,1,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP015,S26SP015,三重,2,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP015,S26SP015,三重,3,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP015,S26SP015,三重,4,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP015,S26SP015,三重,5,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP015,S26SP015,三重,6,2,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP015,S26SP015,三重,7,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP015,S26SP015,三重,8,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP015,S26SP015,三重,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP015,S26SP005,佐野日大,1,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP015,S26SP005,佐野日大,2,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP015,S26SP005,佐野日大,3,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP015,S26SP005,佐野日大,4,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP015,S26SP005,佐野日大,5,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP015,S26SP005,佐野日大,6,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP015,S26SP005,佐野日大,7,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP015,S26SP005,佐野日大,8,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP015,S26SP005,佐野日大,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260323.html
G26SP016,S26SP028,熊本工,1,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP016,S26SP028,熊本工,2,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP016,S26SP028,熊本工,3,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP016,S26SP028,熊本工,4,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP016,S26SP028,熊本工,5,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP016,S26SP028,熊本工,6,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP016,S26SP028,熊本工,7,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP016,S26SP028,熊本工,8,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP016,S26SP028,熊本工,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP016,S26SP019,大阪桐蔭,1,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP016,S26SP019,大阪桐蔭,2,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP016,S26SP019,大阪桐蔭,3,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP016,S26SP019,大阪桐蔭,4,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP016,S26SP019,大阪桐蔭,5,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP016,S26SP019,大阪桐蔭,6,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP016,S26SP019,大阪桐蔭,7,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP016,S26SP019,大阪桐蔭,8,2,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP016,S26SP019,大阪桐蔭,9,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP017,S26SP009,帝京,1,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP017,S26SP009,帝京,2,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP017,S26SP009,帝京,3,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP017,S26SP009,帝京,4,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP017,S26SP009,帝京,5,4,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP017,S26SP009,帝京,6,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP017,S26SP009,帝京,7,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP017,S26SP009,帝京,8,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP017,S26SP009,帝京,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP017,S26SP009,帝京,10,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP017,S26SP013,中京大中京,1,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP017,S26SP013,中京大中京,2,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP017,S26SP013,中京大中京,3,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP017,S26SP013,中京大中京,4,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP017,S26SP013,中京大中京,5,2,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP017,S26SP013,中京大中京,6,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP017,S26SP013,中京大中京,7,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP017,S26SP013,中京大中京,8,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP017,S26SP013,中京大中京,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP017,S26SP013,中京大中京,10,5,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP018,S26SP002,八戸学院光星,1,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP018,S26SP002,八戸学院光星,2,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP018,S26SP002,八戸学院光星,3,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP018,S26SP002,八戸学院光星,4,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP018,S26SP002,八戸学院光星,5,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP018,S26SP002,八戸学院光星,6,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP018,S26SP002,八戸学院光星,7,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP018,S26SP002,八戸学院光星,8,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP018,S26SP002,八戸学院光星,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP018,S26SP017,滋賀学園,1,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP018,S26SP017,滋賀学園,2,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP018,S26SP017,滋賀学園,3,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP018,S26SP017,滋賀学園,4,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP018,S26SP017,滋賀学園,5,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP018,S26SP017,滋賀学園,6,2,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP018,S26SP017,滋賀学園,7,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP018,S26SP017,滋賀学園,8,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP018,S26SP017,滋賀学園,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260324.html
G26SP019,S26SP029,神村学園,1,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP019,S26SP029,神村学園,2,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP019,S26SP029,神村学園,3,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP019,S26SP029,神村学園,4,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP019,S26SP029,神村学園,5,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP019,S26SP029,神村学園,6,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP019,S26SP029,神村学園,7,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP019,S26SP029,神村学園,8,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP019,S26SP029,神村学園,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP019,S26SP029,神村学園,10,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP019,S26SP018,智辯学園,1,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP019,S26SP018,智辯学園,2,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP019,S26SP018,智辯学園,3,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP019,S26SP018,智辯学園,4,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP019,S26SP018,智辯学園,5,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP019,S26SP018,智辯学園,6,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP019,S26SP018,智辯学園,7,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP019,S26SP018,智辯学園,8,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP019,S26SP018,智辯学園,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP019,S26SP018,智辯学園,10,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP020,S26SP006,花咲徳栄,1,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP020,S26SP006,花咲徳栄,2,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP020,S26SP006,花咲徳栄,3,4,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP020,S26SP006,花咲徳栄,4,7,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP020,S26SP006,花咲徳栄,5,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP020,S26SP006,花咲徳栄,6,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP020,S26SP006,花咲徳栄,7,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP020,S26SP006,花咲徳栄,8,6,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP020,S26SP006,花咲徳栄,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP020,S26SP012,日本文理,1,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP020,S26SP012,日本文理,2,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP020,S26SP012,日本文理,3,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP020,S26SP012,日本文理,4,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP020,S26SP012,日本文理,5,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP020,S26SP012,日本文理,6,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP020,S26SP012,日本文理,7,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP020,S26SP012,日本文理,8,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP020,S26SP012,日本文理,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260325.html
G26SP021,S26SP026,九州国際大付,1,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP021,S26SP026,九州国際大付,2,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP021,S26SP026,九州国際大付,3,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP021,S26SP026,九州国際大付,4,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP021,S26SP026,九州国際大付,5,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP021,S26SP026,九州国際大付,6,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP021,S26SP026,九州国際大付,7,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP021,S26SP026,九州国際大付,8,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP021,S26SP026,九州国際大付,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP021,S26SP008,専大松戸,1,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP021,S26SP008,専大松戸,2,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP021,S26SP008,専大松戸,3,2,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP021,S26SP008,専大松戸,4,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP021,S26SP008,専大松戸,5,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP021,S26SP008,専大松戸,6,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP021,S26SP008,専大松戸,7,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP021,S26SP008,専大松戸,8,3,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP021,S26SP008,専大松戸,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP022,S26SP014,大垣日大,1,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP022,S26SP014,大垣日大,2,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP022,S26SP014,大垣日大,3,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP022,S26SP014,大垣日大,4,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP022,S26SP014,大垣日大,5,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP022,S26SP014,大垣日大,6,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP022,S26SP014,大垣日大,7,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP022,S26SP014,大垣日大,8,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP022,S26SP014,大垣日大,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP022,S26SP007,山梨学院,1,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP022,S26SP007,山梨学院,2,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP022,S26SP007,山梨学院,3,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP022,S26SP007,山梨学院,4,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP022,S26SP007,山梨学院,5,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP022,S26SP007,山梨学院,6,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP022,S26SP007,山梨学院,7,2,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP022,S26SP007,山梨学院,8,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP022,S26SP007,山梨学院,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP023,S26SP004,東北,1,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP023,S26SP004,東北,2,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP023,S26SP004,東北,3,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP023,S26SP004,東北,4,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP023,S26SP004,東北,5,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP023,S26SP004,東北,6,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP023,S26SP004,東北,7,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP023,S26SP004,東北,8,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP023,S26SP004,東北,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP023,S26SP024,英明,1,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP023,S26SP024,英明,2,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP023,S26SP024,英明,3,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP023,S26SP024,英明,4,2,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP023,S26SP024,英明,5,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP023,S26SP024,英明,6,3,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP023,S26SP024,英明,7,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP023,S26SP024,英明,8,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP023,S26SP024,英明,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP024,S26SP015,三重,1,2,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP024,S26SP015,三重,2,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP024,S26SP015,三重,3,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP024,S26SP015,三重,4,2,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP024,S26SP015,三重,5,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP024,S26SP015,三重,6,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP024,S26SP015,三重,7,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP024,S26SP015,三重,8,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP024,S26SP015,三重,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP024,S26SP015,三重,10,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP024,S26SP019,大阪桐蔭,1,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP024,S26SP019,大阪桐蔭,2,2,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP024,S26SP019,大阪桐蔭,3,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP024,S26SP019,大阪桐蔭,4,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP024,S26SP019,大阪桐蔭,5,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP024,S26SP019,大阪桐蔭,6,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP024,S26SP019,大阪桐蔭,7,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP024,S26SP019,大阪桐蔭,8,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP024,S26SP019,大阪桐蔭,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP024,S26SP019,大阪桐蔭,10,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260326.html
G26SP025,S26SP013,中京大中京,1,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP025,S26SP013,中京大中京,2,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP025,S26SP013,中京大中京,3,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP025,S26SP013,中京大中京,4,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP025,S26SP013,中京大中京,5,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP025,S26SP013,中京大中京,6,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP025,S26SP013,中京大中京,7,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP025,S26SP013,中京大中京,8,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP025,S26SP013,中京大中京,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP025,S26SP002,八戸学院光星,1,1,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP025,S26SP002,八戸学院光星,2,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP025,S26SP002,八戸学院光星,3,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP025,S26SP002,八戸学院光星,4,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP025,S26SP002,八戸学院光星,5,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP025,S26SP002,八戸学院光星,6,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP025,S26SP002,八戸学院光星,7,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP025,S26SP002,八戸学院光星,8,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP025,S26SP002,八戸学院光星,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP026,S26SP006,花咲徳栄,1,6,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP026,S26SP006,花咲徳栄,2,2,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP026,S26SP006,花咲徳栄,3,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP026,S26SP006,花咲徳栄,4,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP026,S26SP006,花咲徳栄,5,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP026,S26SP006,花咲徳栄,6,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP026,S26SP006,花咲徳栄,7,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP026,S26SP006,花咲徳栄,8,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
G26SP026,S26SP006,花咲徳栄,9,0,https://www.jhbf.or.jp/senbatsu/2026/schedule/schedule_20260327.html
